taxonName,subtype,geographyName,geographyIso2,eventDescription,eventStartDate,hostName,taxonRank,caseCount,deathCount
"""H5N1 subtype""","""H5N1""","""Eensgevonden""","""ZA""","""NA""","""2021-05-07""","""Aves""","""Aves""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Scottsville""","""ZA""","""NA""","""2021-07-29""","""Aves""","""Aves""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Rothdene""","""ZA""","""NA""","""2021-10-26""","""Aves""","""Aves""",3700,3700
"""H5N1 subtype""","""H5N1""","""Petit""","""ZA""","""NA""","""2021-11-01""","""Aves""","""Aves""",268,112
"""H5N1 subtype""","""H5N1""","""Vanderbijl""","""ZA""","""NA""","""2021-11-16""","""Aves""","""Aves""",200,200
"""H5N1 subtype""","""H5N1""","""Witkoppiesfontein""","""ZA""","""NA""","""2021-05-07""","""Aves""","""Aves""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Vaalkop and Dadelfontein""","""ZA""","""NA""","""2021-07-19""","""Aves""","""Aves""",17,17
"""H5N1 subtype""","""H5N1""","""Vaalkop and Dadelfontein""","""ZA""","""NA""","""2021-08-09""","""Aves""","""Aves""",0,1
"""H5N1 subtype""","""H5N1""","""Ntweni""","""ZA""","""NA""","""2021-10-04""","""Aves""","""Aves""",300,100
"""H5N1 subtype""","""H5N1""","""Pepworth Hill""","""ZA""","""NA""","""2021-10-01""","""Aves""","""Aves""",467,467
"""H5N1 subtype""","""H5N1""","""Duiwelsbosberg""","""ZA""","""Commercial ostriches""","""2021-07-05""","""Aves""","""Aves""",9,3
"""H5N1 subtype""","""H5N1""","""Mabedlana""","""ZA""","""NA""","""2021-10-20""","""Aves""","""Aves""",130,110
"""H5N1 subtype""","""H5N1""","""Doornrandje""","""ZA""","""NA""","""2021-10-24""","""Aves""","""Aves""",300,300
"""H5N1 subtype""","""H5N1""","""Nsukozi""","""ZA""","""NA""","""2021-10-02""","""Aves""","""Aves""",310,272
"""H5N1 subtype""","""H5N1""","""Vergenoegd""","""ZA""","""NA""","""2021-10-17""","""Aves""","""Aves""",300,200
"""H5N1 subtype""","""H5N1""","""Driefontein""","""ZA""","""NA""","""2021-10-26""","""Aves""","""Aves""",711,711
"""H5N1 subtype""","""H5N1""","""Witstinkhoutboom""","""ZA""","""NA""","""2021-10-28""","""Aves""","""Aves""",184,184
"""H5N1 subtype""","""H5N1""","""Donkerhoek""","""ZA""","""NA""","""2021-06-07""","""Aves""","""Aves""",2114,2114
"""H5N1 subtype""","""H5N1""","""Rhenoster Hoek""","""ZA""","""Commercial ostriches""","""2021-07-10""","""Aves""","""Aves""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Holgatkloof""","""ZA""","""Commercial ostriches""","""2021-07-14""","""Aves""","""Aves""",38,0
"""H5N1 subtype""","""H5N1""","""New Politique""","""ZA""","""NA""","""2021-09-04""","""Aves""","""Aves""",52,52
"""H5N1 subtype""","""H5N1""","""New Politique""","""ZA""","""NA""","""2021-08-23""","""Aves""","""Aves""",242,242
"""H5N1 subtype""","""H5N1""","""Malapa Fossil Site""","""EG""","""NA""","""2021-06-28""","""Aves""","""Aves""","""NA""",1
"""H5N1 subtype""","""H5N1""","""Dassenberg""","""ZA""","""Turkeys, chickens, ducks and geese""","""2021-05-14""","""Aves""","""Aves""",33,39
"""H5N1 subtype""","""H5N1""","""Rensburg Rug""","""ZA""","""NA""","""2021-06-05""","""Aves""","""Aves""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Voëlfontein""","""ZA""","""NA""","""2021-05-02""","""Aves""","""Aves""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Maatjesfontein""","""ZA""","""NA""","""2021-05-11""","""Aves""","""Aves""",20000,20000
"""H5N1 subtype""","""H5N1""","""Nooitgedacht""","""ZA""","""NA""","""2021-08-16""","""Aves""","""Aves""",50,50
"""H5N1 subtype""","""H5N1""","""Pretoria Irene""","""ZA""","""NA""","""2021-08-09""","""Aves""","""Aves""",4915,4915
"""H5N1 subtype""","""H5N1""","""Hartenberg""","""ZA""","""NA""","""2021-08-09""","""Aves""","""Aves""",109,104
"""H5N1 subtype""","""H5N1""","""Oude Muragie""","""ZA""","""Commercial ostriches""","""2021-07-28""","""Aves""","""Aves""",15,0
"""H5N1 subtype""","""H5N1""","""Potchefstroom Townlands""","""ZA""","""NA""","""2021-04-19""","""Aves""","""Aves""",6117,7117
"""H5N1 subtype""","""H5N1""","""Welgevonden""","""ZA""","""NA""","""2021-05-11""","""Aves""","""Aves""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Pretoria Irene""","""ZA""","""NA""","""2021-08-25""","""Aves""","""Aves""",358,358
"""H5N1 subtype""","""H5N1""","""Vaalkop and Dadelfontein""","""ZA""","""NA""","""2021-08-09""","""Aves""","""Aves""",21,20
"""H5N1 subtype""","""H5N1""","""Teewaterkloof""","""ZA""","""NA""","""2021-05-23""","""Aves""","""Aves""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Knolvlei""","""ZA""","""NA""","""2021-05-19""","""Aves""","""Aves""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Grange""","""ZA""","""NA""","""2021-07-21""","""Aves""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Scottsville""","""ZA""","""NA""","""2021-07-29""","""Aves""","""Aves""",10,10
"""H5N1 subtype""","""H5N1""","""Rothdene""","""ZA""","""NA""","""2021-05-13""","""Aves""","""Aves""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Rhenoster Hoek""","""ZA""","""Commercial ostriches""","""2021-07-10""","""Aves""","""Aves""",70,70
"""H5N1 subtype""","""H5N1""","""Grootvlei""","""ZA""","""NA""","""2021-05-06""","""Aves""","""Aves""",6500,6500
"""H5N1 subtype""","""H5N1""","""Spekulasie""","""ZA""","""NA""","""2021-05-05""","""Aves""","""Aves""",50,50
"""H5N1 subtype""","""H5N1""","""Vaalkop and Dadelfontein""","""ZA""","""NA""","""2021-07-19""","""Aves""","""Aves""",3,3
"""H5N1 subtype""","""H5N1""","""Vaalkop and Dadelfontein""","""ZA""","""NA""","""2021-07-19""","""Aves""","""Aves""",44,42
"""H5N1 subtype""","""H5N1""","""Klipdrifdam""","""ZA""","""NA""","""2021-05-03""","""Aves""","""Aves""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Vaal Kloof Rivier""","""ZA""","""Commercial Ostriches""","""2021-06-01""","""Aves""","""Aves""",158,158
"""H5N1 subtype""","""H5N1""","""Barberskrans""","""ZA""","""Commercial ostriches""","""2021-06-25""","""Aves""","""Aves""",10,3
"""H5N1 subtype""","""H5N1""","""Knolvlei""","""ZA""","""NA""","""2021-05-27""","""Aves""","""Aves""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Vaalkop and Dadelfontein""","""ZA""","""NA""","""2021-07-26""","""Aves""","""Aves""",21,20
"""H5N1 subtype""","""H5N1""","""Vaalkop and Dadelfontein""","""ZA""","""NA""","""2021-07-25""","""Aves""","""Aves""",22,20
"""H5N1 subtype""","""H5N1""","""Killarney Road""","""ZA""","""NA""","""2021-07-08""","""Aves""","""Aves""",3000,3000
"""H5N1 subtype""","""H5N1""","""Welton""","""ZA""","""NA""","""2021-06-21""","""Aves""","""Aves""",80,80
"""H5N1 subtype""","""H5N1""","""Waterkloof""","""ZA""","""Commercial Ostriches""","""2021-06-08""","""Aves""","""Aves""",124,123
"""H5N1 subtype""","""H5N1""","""Buffelsdrif""","""ZA""","""Commercial ostriches""","""2021-06-14""","""Aves""","""Aves""",16,0
"""H5N1 subtype""","""H5N1""","""Witkoppiesfontein""","""ZA""","""NA""","""2021-05-21""","""Aves""","""Aves""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Witkoppiesfontein""","""ZA""","""NA""","""2021-06-21""","""Aves""","""Aves""","""NA""","""NA"""
"""H5N1 subtype""","""H5N1""","""Grange""","""ZA""","""NA""","""2021-06-22""","""Aves""","""Aves""",7,7
"""H5N1 subtype""","""H5N1""","""Malapa Fossil Site""","""EG""","""NA""","""2021-06-28""","""Aves""","""Aves""",49,48
"""H5N1 subtype""","""H5N1""","""Weltevreden""","""ZA""","""NA""","""2021-05-10""","""Aves""","""Aves""",39999,39999
"""H5N1 subtype""","""H5N1""","""Grange""","""ZA""","""NA""","""2021-06-14""","""Aves""","""Aves""",9,7
"""H5N1 subtype""","""H5N1""","""Witkoppiesfontein""","""ZA""","""NA""","""2021-06-21""","""Aves""","""Aves""",70,55
"""H5N1 subtype""","""H5N1""","""Scottsville""","""ZA""","""NA""","""2021-06-12""","""Aves""","""Aves""",2000,2000
"""H5N1 subtype""","""H5N1""","""Donkerhoek""","""ZA""","""NA""","""2021-06-07""","""Aves""","""Aves""",587,587
"""H5N1 subtype""","""H5N1""","""Rensburg Rug""","""ZA""","""NA""","""2021-06-05""","""Aves""","""Aves""",149,149
"""H5N1 subtype""","""H5N1""","""Grange""","""ZA""","""NA""","""2021-06-09""","""Aves""","""Aves""",312,310
"""H5N1 subtype""","""H5N1""","""Forest Heights""","""ZA""","""NA""","""2021-06-02""","""Aves""","""Aves""",2,2
"""H5N1 subtype""","""H5N1""","""Teewaterkloof""","""ZA""","""NA""","""2021-05-23""","""Aves""","""Aves""",252,252
"""H5N1 subtype""","""H5N1""","""Knolvlei""","""ZA""","""NA""","""2021-05-27""","""Aves""","""Aves""",21,21
"""H5N1 subtype""","""H5N1""","""Bedrog""","""ZA""","""NA""","""2021-05-25""","""Aves""","""Aves""",41,30
"""H5N1 subtype""","""H5N1""","""De Plaat""","""ZA""","""NA""","""2021-05-17""","""Aves""","""Aves""",2,2
"""H5N1 subtype""","""H5N1""","""Ventersdorp""","""ZA""","""NA""","""2021-06-01""","""Aves""","""Aves""",300,200
"""H5N1 subtype""","""H5N1""","""Klipspruit""","""ZA""","""NA""","""2021-05-18""","""Aves""","""Aves""",20,20
"""H5N1 subtype""","""H5N1""","""De Wet""","""ZA""","""NA""","""2021-05-18""","""Aves""","""Aves""",208,208
"""H5N1 subtype""","""H5N1""","""Grootvlei""","""ZA""","""NA""","""2021-05-06""","""Aves""","""Aves""",522,522
"""H5N1 subtype""","""H5N1""","""Simonskop""","""ZA""","""NA""","""2021-05-18""","""Aves""","""Aves""",1841,1841
"""H5N1 subtype""","""H5N1""","""Dassenberg""","""ZA""","""Turkeys, chickens, ducks and geese""","""2021-05-14""","""Aves""","""Aves""",25,18
"""H5N1 subtype""","""H5N1""","""Mossdale""","""ZA""","""NA""","""2021-05-23""","""Aves""","""Aves""",32,32
"""H5N1 subtype""","""H5N1""","""Knolvlei""","""ZA""","""NA""","""2021-05-19""","""Aves""","""Aves""",63,63
"""H5N1 subtype""","""H5N1""","""Spekulasie""","""ZA""","""NA""","""2021-05-05""","""Aves""","""Aves""",800,800
"""H5N1 subtype""","""H5N1""","""Witkoppiesfontein""","""ZA""","""NA""","""2021-05-07""","""Aves""","""Aves""",170,170
"""H5N1 subtype""","""H5N1""","""Eensgevonden""","""ZA""","""NA""","""2021-05-07""","""Aves""","""Aves""",8229,56
"""H5N1 subtype""","""H5N1""","""Weltevreden""","""ZA""","""NA""","""2021-05-10""","""Aves""","""Aves""",1,1
"""H5N1 subtype""","""H5N1""","""Maatjesfontein""","""ZA""","""NA""","""2021-05-11""","""Aves""","""Aves""",1388,1388
"""H5N1 subtype""","""H5N1""","""Welgevonden""","""ZA""","""NA""","""2021-05-11""","""Aves""","""Aves""",55,55
"""H5N1 subtype""","""H5N1""","""Rothdene""","""ZA""","""NA""","""2021-05-13""","""Aves""","""Aves""",53,53
"""H5N1 subtype""","""H5N1""","""Klopperbos""","""ZA""","""NA""","""2021-03-04""","""Aves""","""Aves""",1548,1548
"""H5N1 subtype""","""H5N1""","""Nonarivier""","""ZA""","""NA""","""2021-05-06""","""Aves""","""Aves""",10733,10733
"""H5N1 subtype""","""H5N1""","""De Wet""","""ZA""","""NA""","""2021-05-04""","""Aves""","""Aves""",290,290
"""H5N1 subtype""","""H5N1""","""Klopperbos""","""ZA""","""NA""","""2021-03-04""","""Aves""","""Aves""",326,326
"""H5N1 subtype""","""H5N1""","""Potchefstroom Townlands""","""ZA""","""NA""","""2021-04-19""","""Aves""","""Aves""",7000,6000
"""H5N1 subtype""","""H5N1""","""Voëlfontein""","""ZA""","""NA""","""2021-05-02""","""Aves""","""Aves""",372,372
"""H5N1 subtype""","""H5N1""","""Klipdrifdam""","""ZA""","""NA""","""2021-05-03""","""Aves""","""Aves""",400,311
"""H5N1 subtype""","""H5N1""","""Leondale""","""ZA""","""Coordinates modified to protect confidentiality as required by South African Legislation.""","""2021-04-09""","""Aves""","""Aves""",300,300
"""H5N1 subtype""","""H5N1""","""Saga-Aviation""","""NE""","""Des sujets composés de 12 000 poussins et de 18 000 pondeuses.""","""2021-03-13""","""Aves""","""Aves""",30000,27000
"""H5N1 subtype""","""H5N1""","""Saguia""","""NE""","""des poules pondeuses race Isa Brown""","""2021-02-25""","""Aves""","""Aves""",0,0
"""H5N1 subtype""","""H5N1""","""Karadjé""","""NE""","""des poules de race Brahma élevées dans une cour""","""2021-02-17""","""Aves""","""Aves""",310,310
"""H5N1 subtype""","""H5N1""","""Karadjé""","""NE""","""des poules de race Brahma élevées dans une cour""","""2021-02-17""","""Aves""","""Aves""",21,20
"""H5N1 subtype""","""H5N1""","""Saguia""","""NE""","""des poules pondeuses race Isa Brown""","""2021-02-25""","""Aves""","""Aves""",257,200
"""H5N1 subtype""","""H5N1""","""Ajamangoro""","""NG""","""Layer birds were affected""","""2021-06-25""","""Aves""","""Aves""",28520,25020
"""H5N1 subtype""","""H5N1""","""Uba-Tailor""","""NG""","""NA""","""2021-06-25""","""Aves""","""Aves""",50000,7000
"""H5N1 subtype""","""H5N1""","""Iriama""","""NG""","""NA""","""2021-06-25""","""Aves""","""Aves""",3500,2050
"""H5N1 subtype""","""H5N1""","""Enienemgram""","""NG""","""The outbreak occurred in a live bird market, though confirmed samples were taken from layer birds in the market""","""2021-06-25""","""Aves""","""Aves""",2200,850
"""H5N1 subtype""","""H5N1""","""Okpari Creek""","""NG""","""The outbreak affected layer birds""","""2021-06-14""","""Aves""","""Aves""",1729,100
"""H5N1 subtype""","""H5N1""","""Birim""","""NG""","""They are layer birds""","""2021-06-24""","""Aves""","""Aves""",1000,100
"""H5N1 subtype""","""H5N1""","""Barakin Nafam Dregi""","""NG""","""NA""","""2021-06-27""","""Aves""","""Aves""",1500,300
"""H5N1 subtype""","""H5N1""","""Okabere""","""NG""","""NA""","""2021-07-13""","""Aves""","""Aves""",2507,325
"""H5N1 subtype""","""H5N1""","""Alayin-Oke""","""NG""","""NA""","""2021-07-13""","""Aves""","""Aves""",2800,200
"""H5N1 subtype""","""H5N1""","""Oguntade Bameke Ward""","""NG""","""NA""","""2021-07-14""","""Aves""","""Aves""",100,15
"""H5N1 subtype""","""H5N1""","""Agukwu Nri""","""NG""","""NA""","""2021-07-17""","""Aves""","""Aves""",9000,3000
"""H5N1 subtype""","""H5N1""","""Ugbekoko""","""NG""","""NA""","""2021-07-16""","""Aves""","""Aves""",3000,200
"""H5N1 subtype""","""H5N1""","""Umiaghwa""","""NG""","""NA""","""2021-07-16""","""Aves""","""Aves""",1500,100
"""H5N1 subtype""","""H5N1""","""Barde Lanka""","""NG""","""NA""","""2021-07-16""","""Aves""","""Aves""",2000,687
"""H5N1 subtype""","""H5N1""","""Iguasa""","""NG""","""NA""","""2021-07-19""","""Aves""","""Aves""",3627,441
"""H5N1 subtype""","""H5N1""","""Ogboyoko""","""NG""","""NA""","""2021-07-19""","""Aves""","""Aves""",2785,402
"""H5N1 subtype""","""H5N1""","""Ilue-Ologbo""","""NG""","""NA""","""2021-07-19""","""Aves""","""Aves""",2750,650
"""H5N1 subtype""","""H5N1""","""Otorhogba""","""NG""","""NA""","""2021-07-20""","""Aves""","""Aves""",4000,185
"""H5N1 subtype""","""H5N1""","""Igbomoya Stream""","""NG""","""NA""","""2021-07-21""","""Aves""","""Aves""",33755,488
"""H5N1 subtype""","""H5N1""","""Igbo Iroko""","""NG""","""NA""","""2021-07-15""","""Aves""","""Aves""",51995,4770
"""H5N1 subtype""","""H5N1""","""Kiladejo Hospital""","""NG""","""NA""","""2021-09-02""","""Aves""","""Aves""",65480,8826
"""H5N1 subtype""","""H5N1""","""Maiyegun""","""NG""","""NA""","""2021-07-12""","""Aves""","""Aves""",1200,500
"""H5N1 subtype""","""H5N1""","""Ogombo""","""NG""","""NA""","""2021-07-12""","""Aves""","""Aves""",1000,200
"""H5N1 subtype""","""H5N1""","""Okpaka""","""NG""","""NA""","""2021-07-26""","""Aves""","""Aves""",2529,245
"""H5N1 subtype""","""H5N1""","""Oyo""","""NG""","""NA""","""2021-07-24""","""Aves""","""Aves""",3043,370
"""H5N1 subtype""","""H5N1""","""River Atapo""","""NG""","""NA""","""2021-07-03""","""Aves""","""Aves""",14,5
"""H5N1 subtype""","""H5N1""","""Oko Anara""","""NG""","""NA""","""2021-07-01""","""Aves""","""Aves""",800,600
"""H5N1 subtype""","""H5N1""","""Gidan Maiaki""","""NG""","""NA""","""2021-05-05""","""Aves""","""Aves""",1800,500
"""H5N1 subtype""","""H5N1""","""Ibadan South East""","""NG""","""NA""","""2021-08-06""","""Aves""","""Aves""",100,66
"""H5N1 subtype""","""H5N1""","""Ikot Ekpow""","""NG""","""NA""","""2021-08-08""","""Aves""","""Aves""",4964,3964
"""H5N1 subtype""","""H5N1""","""Ogborode""","""NG""","""NA""","""2021-08-11""","""Aves""","""Aves""",25000,22200
"""H5N1 subtype""","""H5N1""","""Oharhe""","""NG""","""NA""","""2021-08-11""","""Aves""","""Aves""",3000,800
"""H5N1 subtype""","""H5N1""","""Sabon Wuse""","""NG""","""NA""","""2021-08-19""","""Aves""","""Aves""",800,369
"""H5N1 subtype""","""H5N1""","""Igbeko""","""NG""","""NA""","""2021-08-18""","""Aves""","""Aves""",800,350
"""H5N1 subtype""","""H5N1""","""Ijoko""","""NG""","""NA""","""2021-08-26""","""Aves""","""Aves""",3664,894
"""H5N1 subtype""","""H5N1""","""Abeokuta South""","""NG""","""NA""","""2021-08-24""","""Aves""","""Aves""",2000,160
"""H5N1 subtype""","""H5N1""","""Anyama""","""NG""","""NA""","""2021-08-25""","""Aves""","""Aves""",1100,400
"""H5N1 subtype""","""H5N1""","""Swali""","""NG""","""NA""","""2021-08-26""","""Aves""","""Aves""",6200,1500
"""H5N1 subtype""","""H5N1""","""Fagge A""","""NG""","""NA""","""2021-08-28""","""Aves""","""Aves""",600,520
"""H5N1 subtype""","""H5N1""","""Abala""","""NG""","""NA""","""2021-09-15""","""Aves""","""Aves""",450,30
"""H5N1 subtype""","""H5N1""","""Afiesere""","""NG""","""NA""","""2021-09-12""","""Aves""","""Aves""",33000,3000
"""H5N1 subtype""","""H5N1""","""Mereje""","""NG""","""NA""","""2021-09-12""","""Aves""","""Aves""",90000,2000
"""H5N1 subtype""","""H5N1""","""Iwrekpokpo""","""NG""","""NA""","""2021-09-13""","""Aves""","""Aves""",3000,510
"""H5N1 subtype""","""H5N1""","""Egbeku""","""NG""","""NA""","""2021-09-11""","""Aves""","""Aves""",9500,5451
"""H5N1 subtype""","""H5N1""","""Anoru""","""NG""","""NA""","""2021-09-19""","""Aves""","""Aves""",2500,800
"""H5N1 subtype""","""H5N1""","""Akaubiri""","""NG""","""NA""","""2021-09-16""","""Aves""","""Aves""",600,85
"""H5N1 subtype""","""H5N1""","""Ekeke""","""NG""","""NA""","""2021-09-15""","""Aves""","""Aves""",200,20
"""H5N1 subtype""","""H5N1""","""Okuohorhe""","""NG""","""NA""","""2021-09-13""","""Aves""","""Aves""",70000,60504
"""H5N1 subtype""","""H5N1""","""Afiesere""","""NG""","""NA""","""2021-09-15""","""Aves""","""Aves""",4000,2300
"""H5N1 subtype""","""H5N1""","""Port-Harcourt""","""NG""","""They are layer Birds""","""2021-09-16""","""Aves""","""Aves""",5000,1000
"""H5N1 subtype""","""H5N1""","""Nike Lake Resort""","""NG""","""The birds are from a Live Birds market""","""2021-09-30""","""Aves""","""Aves""",20,5
"""H5N1 subtype""","""H5N1""","""Ibadan North West""","""NG""","""NA""","""2021-09-30""","""Aves""","""Aves""",6000,2330
"""H5N1 subtype""","""H5N1""","""Oteyi""","""NG""","""NA""","""2021-10-10""","""Aves""","""Aves""",2500,600
"""H5N1 subtype""","""H5N1""","""Minna""","""NG""","""They are layer Birds""","""2021-10-12""","""Aves""","""Aves""",15,12
"""H5N1 subtype""","""H5N1""","""Gidan Wusiba""","""NG""","""NA""","""2021-10-11""","""Aves""","""Aves""",3500,800
"""H5N1 subtype""","""H5N1""","""Lundi""","""NG""","""NA""","""2021-02-10""","""Aves""","""Aves""",2000,16
"""H5N1 subtype""","""H5N1""","""Mara""","""NG""","""NA""","""2021-02-12""","""Aves""","""Aves""",1500,10
"""H5N1 subtype""","""H5N1""","""Juga""","""NG""","""NA""","""2021-03-02""","""Aves""","""Aves""",6200,407
"""H5N1 subtype""","""H5N1""","""Kufai""","""NG""","""NA""","""2021-03-05""","""Aves""","""Aves""",6250,500
"""H5N1 subtype""","""H5N1""","""Ribina""","""NG""","""NA""","""2021-04-22""","""Aves""","""Aves""",500,60
"""H5N1 subtype""","""H5N1""","""Buzum Hill""","""NG""","""NA""","""2021-05-05""","""Aves""","""Aves""",27600,1825
"""H5N1 subtype""","""H5N1""","""Bokkiru""","""NG""","""NA""","""2021-02-15""","""Aves""","""Aves""",1980,1584
"""H5N1 subtype""","""H5N1""","""Kaboresha""","""NG""","""NA""","""2021-03-02""","""Aves""","""Aves""",1500,1500
"""H5N1 subtype""","""H5N1""","""Ungwan Toka""","""NG""","""NA""","""2021-04-15""","""Aves""","""Aves""",1500,120
"""H5N1 subtype""","""H5N1""","""Angwan-Anuku""","""NG""","""NA""","""2021-03-10""","""Aves""","""Aves""",4500,1000
"""H5N1 subtype""","""H5N1""","""Doma""","""NG""","""NA""","""2021-03-22""","""Aves""","""Aves""",2000,1200
"""H5N1 subtype""","""H5N1""","""Akewa""","""NG""","""NA""","""2021-04-27""","""Aves""","""Aves""",500,350
