data,yearMonth,geo,species,flu,monthlyCases
"""FluNet""","""2015-2""","""Chile""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2015-2""","""Albania""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2015-2""","""Georgia""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2015-2""","""Costa Rica""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2015-2""","""Cambodia""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2015-2""","""Bangladesh""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2015-2""","""Malaysia""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2015-2""","""Senegal""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2015-2""","""Nigeria""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2015-2""","""Fiji""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2015-2""","""New Caledonia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-2""","""Nepal""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-2""","""Argentina""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-2""","""Maldives""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-2""","""Suriname""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-2""","""Barbados""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-3""","""Norway""","""Homo sapiens""","""Influenza A virus""",4214
"""FluNet""","""2015-3""","""China""","""Homo sapiens""","""Influenza A virus""",3704
"""FluNet""","""2015-3""","""France""","""Homo sapiens""","""Influenza A virus""",2563
"""FluNet""","""2015-3""","""Sweden""","""Homo sapiens""","""Influenza A virus""",1866
"""FluNet""","""2015-3""","""Canada""","""Homo sapiens""","""Influenza A virus""",1774
"""FluNet""","""2015-3""","""Denmark""","""Homo sapiens""","""Influenza A virus""",1556
"""FluNet""","""2015-3""","""Spain""","""Homo sapiens""","""Influenza A virus""",561
"""FluNet""","""2015-3""","""Switzerland""","""Homo sapiens""","""Influenza A virus""",510
"""FluNet""","""2015-3""","""Japan""","""Homo sapiens""","""Influenza A virus""",303
"""FluNet""","""2015-3""","""Netherlands""","""Homo sapiens""","""Influenza A virus""",264
"""FluNet""","""2015-3""","""Slovenia""","""Homo sapiens""","""Influenza A virus""",263
"""FluNet""","""2015-3""","""Austria""","""Homo sapiens""","""Influenza A virus""",263
"""FluNet""","""2015-3""","""Ireland""","""Homo sapiens""","""Influenza A virus""",247
"""FluNet""","""2015-3""","""Germany""","""Homo sapiens""","""Influenza A virus""",170
"""FluNet""","""2015-3""","""Romania""","""Homo sapiens""","""Influenza A virus""",164
"""FluNet""","""2015-3""","""Ukraine""","""Homo sapiens""","""Influenza A virus""",150
"""FluNet""","""2015-3""","""Italy""","""Homo sapiens""","""Influenza A virus""",150
"""FluNet""","""2015-3""","""Latvia""","""Homo sapiens""","""Influenza A virus""",141
"""FluNet""","""2015-3""","""Israel""","""Homo sapiens""","""Influenza A virus""",119
"""FluNet""","""2015-3""","""Mexico""","""Homo sapiens""","""Influenza A virus""",115
"""FluNet""","""2015-3""","""Estonia""","""Homo sapiens""","""Influenza A virus""",113
"""FluNet""","""2015-3""","""Indonesia""","""Homo sapiens""","""Influenza A virus""",104
"""FluNet""","""2015-3""","""Croatia""","""Homo sapiens""","""Influenza A virus""",103
"""FluNet""","""2015-3""","""Qatar""","""Homo sapiens""","""Influenza A virus""",96
"""FluNet""","""2015-3""","""Egypt""","""Homo sapiens""","""Influenza A virus""",94
"""FluNet""","""2015-3""","""Turkey""","""Homo sapiens""","""Influenza A virus""",88
"""FluNet""","""2015-3""","""Poland""","""Homo sapiens""","""Influenza A virus""",87
"""FluNet""","""2015-3""","""Australia""","""Homo sapiens""","""Influenza A virus""",85
"""FluNet""","""2015-3""","""Brazil""","""Homo sapiens""","""Influenza A virus""",75
"""FluNet""","""2015-3""","""Cameroon""","""Homo sapiens""","""Influenza A virus""",74
"""FluNet""","""2015-3""","""Serbia""","""Homo sapiens""","""Influenza A virus""",67
"""FluNet""","""2015-3""","""Lithuania""","""Homo sapiens""","""Influenza A virus""",60
"""FluNet""","""2015-3""","""Hungary""","""Homo sapiens""","""Influenza A virus""",57
"""FluNet""","""2015-3""","""Czechia""","""Homo sapiens""","""Influenza A virus""",55
"""FluNet""","""2015-3""","""Madagascar""","""Homo sapiens""","""Influenza A virus""",52
"""FluNet""","""2015-3""","""Portugal""","""Homo sapiens""","""Influenza A virus""",47
"""FluNet""","""2015-3""","""Lebanon""","""Homo sapiens""","""Influenza A virus""",42
"""FluNet""","""2015-3""","""Greece""","""Homo sapiens""","""Influenza A virus""",42
"""FluNet""","""2015-3""","""Iceland""","""Homo sapiens""","""Influenza A virus""",39
"""FluNet""","""2015-3""","""Nepal""","""Homo sapiens""","""Influenza A virus""",37
"""FluNet""","""2015-3""","""Luxembourg""","""Homo sapiens""","""Influenza A virus""",37
"""FluNet""","""2015-3""","""Iraq""","""Homo sapiens""","""Influenza A virus""",36
"""FluNet""","""2015-3""","""Slovakia""","""Homo sapiens""","""Influenza A virus""",35
"""FluNet""","""2015-3""","""Kazakhstan""","""Homo sapiens""","""Influenza A virus""",35
"""FluNet""","""2015-3""","""Peru""","""Homo sapiens""","""Influenza A virus""",33
"""FluNet""","""2015-3""","""Martinique""","""Homo sapiens""","""Influenza A virus""",32
"""FluNet""","""2015-3""","""Belarus""","""Homo sapiens""","""Influenza A virus""",29
"""FluNet""","""2015-3""","""Cuba""","""Homo sapiens""","""Influenza A virus""",28
"""FluNet""","""2015-3""","""Bhutan""","""Homo sapiens""","""Influenza A virus""",24
"""FluNet""","""2015-3""","""Thailand""","""Homo sapiens""","""Influenza A virus""",23
"""FluNet""","""2015-3""","""Algeria""","""Homo sapiens""","""Influenza A virus""",23
"""FluNet""","""2015-3""","""Bulgaria""","""Homo sapiens""","""Influenza A virus""",22
"""FluNet""","""2015-3""","""Finland""","""Homo sapiens""","""Influenza A virus""",20
"""FluNet""","""2015-3""","""Mongolia""","""Homo sapiens""","""Influenza A virus""",19
"""FluNet""","""2015-3""","""Ghana""","""Homo sapiens""","""Influenza A virus""",17
"""FluNet""","""2015-3""","""Singapore""","""Homo sapiens""","""Influenza A virus""",14
"""FluNet""","""2015-3""","""Jordan""","""Homo sapiens""","""Influenza A virus""",14
"""FluNet""","""2015-3""","""Sri Lanka""","""Homo sapiens""","""Influenza A virus""",14
"""FluNet""","""2015-3""","""Guatemala""","""Homo sapiens""","""Influenza A virus""",14
"""FluNet""","""2015-3""","""Georgia""","""Homo sapiens""","""Influenza A virus""",12
"""FluNet""","""2015-3""","""Colombia""","""Homo sapiens""","""Influenza A virus""",12
"""FluNet""","""2015-3""","""Belgium""","""Homo sapiens""","""Influenza A virus""",12
"""FluNet""","""2015-3""","""Zambia""","""Homo sapiens""","""Influenza A virus""",11
"""FluNet""","""2015-3""","""Tunisia""","""Homo sapiens""","""Influenza A virus""",11
"""FluNet""","""2015-3""","""Oman""","""Homo sapiens""","""Influenza A virus""",11
"""FluNet""","""2015-3""","""Pakistan""","""Homo sapiens""","""Influenza A virus""",10
"""FluNet""","""2015-3""","""India""","""Homo sapiens""","""Influenza A virus""",10
"""FluNet""","""2015-3""","""Kyrgyzstan""","""Homo sapiens""","""Influenza A virus""",9
"""FluNet""","""2015-3""","""French Guiana""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2015-3""","""Guadeloupe""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2015-3""","""Senegal""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2015-3""","""Cambodia""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2015-3""","""Mozambique""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2015-3""","""Dominica""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2015-3""","""Chile""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2015-3""","""Morocco""","""Homo sapiens""","""Influenza A virus""",5
"""FluNet""","""2015-3""","""Malta""","""Homo sapiens""","""Influenza A virus""",5
"""FluNet""","""2015-3""","""Argentina""","""Homo sapiens""","""Influenza A virus""",5
"""FluNet""","""2015-3""","""Ecuador""","""Homo sapiens""","""Influenza A virus""",5
"""FluNet""","""2015-3""","""Fiji""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2015-3""","""Togo""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2015-3""","""El Salvador""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2015-3""","""South Africa""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2015-3""","""Nigeria""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2015-3""","""Uganda""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2015-3""","""Rwanda""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2015-3""","""Costa Rica""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2015-3""","""Bahrain""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2015-3""","""Suriname""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-3""","""Philippines""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-3""","""Papua New Guinea""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-3""","""Jamaica""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-3""","""Albania""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-3""","""Niger""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-4""","""China""","""Homo sapiens""","""Influenza A virus""",1286
"""FluNet""","""2015-4""","""Norway""","""Homo sapiens""","""Influenza A virus""",630
"""FluNet""","""2015-4""","""Sweden""","""Homo sapiens""","""Influenza A virus""",372
"""FluNet""","""2015-4""","""Canada""","""Homo sapiens""","""Influenza A virus""",309
"""FluNet""","""2015-4""","""Denmark""","""Homo sapiens""","""Influenza A virus""",166
"""FluNet""","""2015-4""","""Brazil""","""Homo sapiens""","""Influenza A virus""",74
"""FluNet""","""2015-4""","""Australia""","""Homo sapiens""","""Influenza A virus""",64
"""FluNet""","""2015-4""","""Ukraine""","""Homo sapiens""","""Influenza A virus""",60
"""FluNet""","""2015-4""","""Japan""","""Homo sapiens""","""Influenza A virus""",53
"""FluNet""","""2015-4""","""Cameroon""","""Homo sapiens""","""Influenza A virus""",50
"""FluNet""","""2015-4""","""Ghana""","""Homo sapiens""","""Influenza A virus""",48
"""FluNet""","""2015-4""","""France""","""Homo sapiens""","""Influenza A virus""",48
"""FluNet""","""2015-4""","""Turkey""","""Homo sapiens""","""Influenza A virus""",47
"""FluNet""","""2015-4""","""Mexico""","""Homo sapiens""","""Influenza A virus""",47
"""FluNet""","""2015-4""","""Estonia""","""Homo sapiens""","""Influenza A virus""",43
"""FluNet""","""2015-4""","""Jordan""","""Homo sapiens""","""Influenza A virus""",36
"""FluNet""","""2015-4""","""Slovenia""","""Homo sapiens""","""Influenza A virus""",33
"""FluNet""","""2015-4""","""Netherlands""","""Homo sapiens""","""Influenza A virus""",32
"""FluNet""","""2015-4""","""Indonesia""","""Homo sapiens""","""Influenza A virus""",30
"""FluNet""","""2015-4""","""Peru""","""Homo sapiens""","""Influenza A virus""",27
"""FluNet""","""2015-4""","""Cuba""","""Homo sapiens""","""Influenza A virus""",24
"""FluNet""","""2015-4""","""Spain""","""Homo sapiens""","""Influenza A virus""",20
"""FluNet""","""2015-4""","""Singapore""","""Homo sapiens""","""Influenza A virus""",19
"""FluNet""","""2015-4""","""Ireland""","""Homo sapiens""","""Influenza A virus""",16
"""FluNet""","""2015-4""","""Thailand""","""Homo sapiens""","""Influenza A virus""",14
"""FluNet""","""2015-4""","""Egypt""","""Homo sapiens""","""Influenza A virus""",14
"""FluNet""","""2015-4""","""Qatar""","""Homo sapiens""","""Influenza A virus""",13
"""FluNet""","""2015-4""","""Switzerland""","""Homo sapiens""","""Influenza A virus""",13
"""FluNet""","""2015-4""","""Oman""","""Homo sapiens""","""Influenza A virus""",12
"""FluNet""","""2015-4""","""Romania""","""Homo sapiens""","""Influenza A virus""",12
"""FluNet""","""2015-4""","""Colombia""","""Homo sapiens""","""Influenza A virus""",11
"""FluNet""","""2015-4""","""Bhutan""","""Homo sapiens""","""Influenza A virus""",11
"""FluNet""","""2015-4""","""Latvia""","""Homo sapiens""","""Influenza A virus""",10
"""FluNet""","""2015-4""","""Sri Lanka""","""Homo sapiens""","""Influenza A virus""",9
"""FluNet""","""2015-4""","""Guatemala""","""Homo sapiens""","""Influenza A virus""",9
"""FluNet""","""2015-4""","""Poland""","""Homo sapiens""","""Influenza A virus""",8
"""FluNet""","""2015-4""","""Papua New Guinea""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2015-4""","""Serbia""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2015-4""","""Nigeria""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2015-4""","""Italy""","""Homo sapiens""","""Influenza A virus""",7
"""FluNet""","""2015-4""","""Zambia""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2015-4""","""Argentina""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2015-4""","""Nepal""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2015-4""","""Madagascar""","""Homo sapiens""","""Influenza A virus""",6
"""FluNet""","""2015-4""","""Uganda""","""Homo sapiens""","""Influenza A virus""",5
"""FluNet""","""2015-4""","""Portugal""","""Homo sapiens""","""Influenza A virus""",5
"""FluNet""","""2015-4""","""Ecuador""","""Homo sapiens""","""Influenza A virus""",5
"""FluNet""","""2015-4""","""South Africa""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2015-4""","""Cambodia""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2015-4""","""Togo""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2015-4""","""Greece""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2015-4""","""Germany""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2015-4""","""Martinique""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2015-4""","""Bulgaria""","""Homo sapiens""","""Influenza A virus""",4
"""FluNet""","""2015-4""","""Tunisia""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2015-4""","""Kazakhstan""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2015-4""","""Lebanon""","""Homo sapiens""","""Influenza A virus""",3
"""FluNet""","""2015-4""","""Jamaica""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2015-4""","""Georgia""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2015-4""","""Finland""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2015-4""","""Chile""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2015-4""","""Lithuania""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2015-4""","""Afghanistan""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2015-4""","""Morocco""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2015-4""","""Malta""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2015-4""","""Austria""","""Homo sapiens""","""Influenza A virus""",2
"""FluNet""","""2015-4""","""Philippines""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-4""","""Mozambique""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-4""","""French Guiana""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-4""","""Pakistan""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-4""","""Czechia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-4""","""Senegal""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-4""","""Rwanda""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-4""","""Mongolia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-4""","""Israel""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-4""","""India""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-4""","""Guadeloupe""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-4""","""Luxembourg""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-4""","""Iceland""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-4""","""Croatia""","""Homo sapiens""","""Influenza A virus""",1
"""FluNet""","""2015-5""","""China""","""Homo sapiens""","""Influenza A virus""",1359
"""FluNet""","""2015-5""","""Brazil""","""Homo sapiens""","""Influenza A virus""",214
"""FluNet""","""2015-5""","""Sri Lanka""","""Homo sapiens""","""Influenza A virus""",182
"""FluNet""","""2015-5""","""Norway""","""Homo sapiens""","""Influenza A virus""",182
"""FluNet""","""2015-5""","""Singapore""","""Homo sapiens""","""Influenza A virus""",80
"""FluNet""","""2015-5""","""Australia""","""Homo sapiens""","""Influenza A virus""",64
"""FluNet""","""2015-5""","""Peru""","""Homo sapiens""","""Influenza A virus""",60
"""FluNet""","""2015-5""","""South Africa""","""Homo sapiens""","""Influenza A virus""",58
"""FluNet""","""2015-5""","""Canada""","""Homo sapiens""","""Influenza A virus""",56
"""FluNet""","""2015-5""","""Sweden""","""Homo sapiens""","""Influenza A virus""",54
"""FluNet""","""2015-5""","""Paraguay""","""Homo sapiens""","""Influenza A virus""",29
"""FluNet""","""2015-5""","""Mexico""","""Homo sapiens""","""Influenza A virus""",29
"""FluNet""","""2015-5""","""Ghana""","""Homo sapiens""","""Influenza A virus""",22
"""FluNet""","""2015-5""","""Cameroon""","""Homo sapiens""","""Influenza A virus""",19
"""FluNet""","""2015-5""","""Denmark""","""Homo sapiens""","""Influenza A virus""",18
